%:12	% NULL:3	% hộ:3	% là:3	% số:3	&:75	& bảo_vệ:9	& eve:3	& hai:3	& kế_hoạch_hóa:3
& môi_trường:15	& nhà_đất:6	& ptnt:24	& vật_tư:6	& xh:3	& xã_hội:3	*e*:5802	*e* *e*:81	*e* *t*:6	*e* 47%:3
pha thêm:3	pha tiếng:3	pha trà:6	pha vũng_tàu:6	pha với:3	pha_chế:3	pha_chế NULL:3	pha_lang:3	pha_lang đã:3	pha_trộn:3
pha_trộn giữa:3	phai:6	phai mầu:3	phai trong:3	phai_mờ:3	phai_mờ hẳn:3	phai_nhạt:3	phai_nhạt thì:3	phan:6	phan NULL:3
phan nhưng:3	phan_chánh_tâm:3	phan_chánh_tâm hồ_hảo_hớn:3	phan_ngọc_hiển:3	phan_ngọc_hiển từng:3	phan_ngọc_vinh:3	phan_ngọc_vinh trong:3	phan_rang:3	phan_rang NULL:3	phan_thanh_hoàng:3
phan_thanh_hoàng một:3	phan_thanh_thạc:3	phan_thanh_thạc một:3	phan_thiết:21	phan_thiết NULL:9	phan_thiết bình_thuận:3	phan_thiết chật_ních:3	phan_thiết trong:3	phan_thiết để:3	phan_thế_minh_hùng:3
phan_thế_minh_hùng cho:3	phan_văn_khải:3	phan_văn_khải là:3	phan_văn_quán:6	phan_văn_quán về:3	phan_văn_quán đã:3	phan_văn_sâm:3	phan_văn_sâm NULL:3	phan_văn_trị:3	phan_văn_trị q.:3
phan_văn_xốm:6	phan_văn_xốm NULL:3	phan_văn_xốm hay:3	phan_văn_đu:6	phan_văn_đu giới_thiệu:3	phan_văn_đu và:3	phan_đình_phùng:6	phan_đình_phùng hoàng_hoa_thám:3	phan_đình_phùng hà_nội:3	phanh_phui:3
phanh_phui và:3	phao:15	phao cứu_hộ:3	phao trên:3	phao tròn:6	phao tín_hiệu:3	phathet_lào:3	phathet_lào quân_tình_nguyện:3	phe:3	phe với:3
phe_cánh:3	phe_cánh có:3	phen:3	phen này:3	pheo:3	pheo làm:3	phi:24	phi 45:3	phi 76:3	phi 800:3
phi bảo:3	phi cho:3	phi chủ_quản:3	phi luôn:3	phi trở_thành:3	phi_công:3	phi_công cung_cấp:3	phi_lao:9	phi_lao ngày_đêm:3	phi_lao rừng:3
phi_lao trong:3	phi_nghĩa:21	phi_nghĩa *e*:3	phi_nghĩa NULL:3	phi_nghĩa của:9	phi_nghĩa mới:3	phi_nghĩa đó:3	phi_tiễn:3	phi_tiễn và:3	phichit:3
phichit kalaxin:3	philadelphia:3	philadelphia NULL:3	philippines:6	philippines nhiều:3	philippines ông:3	phim:48	phim beautiful_boxer:3	phim băng:3	phim có:3
phim hong_kong:3	phim hình_sự:3	phim khác:3	phim kể:3	phim nhé:3	phim này:3	phim thách_thức:3	phim và:6	phim đã:6	phim ảnh:3
phim ốc_đảo:3	phim_truyện:3	phim_truyện ông:3	phim_tài_liệu:3	phim_tài_liệu về:3	phim_ảnh:3	phim_ảnh tái_hiện:3	phiên:39	phiên chợ:15	phiên họp:3
phiên nhau:12	phiên phúc_thẩm:3	phiên sơ_thẩm:3	phiên thành:3	phiên_dịch:12	phiên_dịch cho:3	phiên_dịch thêm:3	phiên_dịch tên:3	phiên_dịch vậy:3	phiên_tòa:24
phiên_tòa NULL:6	phiên_tòa kết_thúc:3	phiên_tòa sau:3	phiên_tòa thẩm_phán:3	phiên_tòa xử:3	phiên_tòa để:6	phiêu:3	phiêu lắm:3	phiêu_bạt:15	phiêu_bạt của:3
phiêu_bạt khắp_nơi:3	phiêu_bạt kẻ:3	phiêu_bạt từ:3	phiêu_bạt về:3	phiêu_lưu:3	phiêu_lưu may:3	phiếu:21	phiếu NULL:3	phiếu bướm:3	phiếu của:3
phiếu làm:3	phiếu tráo_trở:3	phiếu tượng_trưng:3	phiếu điều_tra:3	phiền:3	phiền lắm:3	phiền_phức:12	phiền_phức NULL:9	phiền_phức cho:3	phnom_penh:18
phnom_penh NULL:3	phnom_penh có:3	phnom_penh và:3	phnom_penh về:3	phnom_penh được:3	phnom_penh đồng_thời:3	pho:3	pho tượng:3	phone:3	phone báo_động:3
phong:69	phong NULL:3	phong anh_hùng:3	phong bánh:3	phong cho:3	phong cũng:6	phong dũng_sĩ:3	phong kinh_ngạc:3	phong kẹo_cao_su:3	phong lập_tức:3
phong nói:6	phong quân_hàm:3	phong thì:6	phong trả_lời:3	phong từ:3	phong về:9	phong đã:6	phong đưa:3	phong_bì:9	phong_bì nhưng:3
phong_bì này:6	phong_cách:9	phong_cách châu:3	phong_cách làm_việc:3	phong_cách rất:3	phong_kiến:3	phong_kiến NULL:3	phong_nha:3	phong_nha ở:3	phong_phú:30
phong_phú NULL:6	phong_phú cũng:3	phong_phú sẽ:6	phong_phú vào:3	phong_phú với:6	phong_phú đã:3	phong_phú đứng:3	phong_san:3	phong_san ngoại_ô:3	phong_sương:3
phong_sương của:3	phong_thổ:3	phong_thổ cù_lao:3	phong_trào:96	phong_trào NULL:9	phong_trào bám:3	phong_trào bán:6	phong_trào bảo_vệ:3	phong_trào bị:3	phong_trào chống:3
phong_trào cũng:3	phong_trào lan_truyền:3	phong_trào làm:3	phong_trào lấy:3	phong_trào mua:3	phong_trào mỹ:3	phong_trào nam_kỳ:3	phong_trào người:3	phong_trào nhân_dân:3	phong_trào như:3
phong_trào năm:3	phong_trào nở:3	phong_trào sau:3	phong_trào svhs:6	phong_trào thanh_niên:3	phong_trào thành:3	phong_trào tháng:3	phong_trào ăn:3	phong_trào đào:3	phong_trào đấu_tranh:3
phong_trào đồng_khởi:3	phong_trào ở:3	phong_tình:3	phong_tình NULL:3	phong_tặng:6	phong_tặng danh_hiệu:6	phong_tỏa:6	phong_tỏa NULL:3	phong_tỏa bởi:3	phong_tục:15
phong_tục người:3	phong_tục nước:3	phong_tục tính_cách:3	phong_tục tập_quán:6	phong_độ:3	phong_độ hôm:3	photo:12	photo bản:3	photo của:3	photo danh_sách:3
photo giao:3	phu_bia:3	phu_bia cao:3	phu_cút:12	phu_cút NULL:3	phu_cút có:3	phu_cút quy_tập:3	phu_cút tôi:3	phu_nhân:3	phu_nhân làm:3
phu_phả_xay:6	phu_phả_xay bản:3	phu_phả_xay đi:3	phu_phả_xây:6	phu_phả_xây là:3	phu_phả_xây mười:3	phu_tà_leo:3	phu_tà_leo thuộc:3	phum_sóc:3	phum_sóc ăn:3
phun:9	phun lên:3	phun nước:3	phun vọt:3	phy_phả_xây:3	phy_phả_xây NULL:3	phà:30	phà bính:3	phà bảo_quản:3	phà cát_lái:6
phà cập:3	phà hai:3	phà hậu_giang:6	phà những:3	phà nói:3	phàn_nàn:6	phàn_nàn chuyện:3	phàn_nàn nhiều:3	phành_phạch:3	phành_phạch trong:3
phá:90	phá bạo:3	phá hết:3	phá hợp_đồng:3	phá một:3	phá nham_nhở:3	phá nhưng:3	phá nát:9	phá nước:3	phá rồi:3
phá rừng:27	phá sập:3	phá thai:6	phá thuộc:3	phá trong:3	phá vòng_vây:3	phá với:3	phá vỡ:9	phá_bỏ:6	phá_bỏ *e*:3
phá_bỏ nó:3	phá_hoại:9	phá_hoại hạnh_phúc:3	phá_hoại tế_bào:3	phá_hoại đồng_ruộng:3	phá_hủy:18	phá_hủy 84:3	phá_hủy NULL:3	phá_hủy sáu:3	phá_hủy từng:3
phá_hủy được:6	phá_phách:6	phá_phách trong:3	phá_phách để:3	phá_sản:9	phá_sản chợt:3	phá_sản dù_cho:3	phá_sản và:3	phá_án:9	phá_án nếu:3
phá_án sẽ:3	phá_án thì:3	phác_họa:3	phác_họa ra:3	phác_thảo:3	phác_thảo lịch_sử:3	phác_đồ:3	phác_đồ điều_trị:3	phán:3	phán vậy_là:3
phán_quyết:9	phán_quyết các:3	phán_quyết năm:3	phán_quyết để:3	phán_đoán:18	phán_đoán bà:3	phán_đoán có_thể:3	phán_đoán hãng:3	phán_đoán hậu_họa:3	phán_đoán hắn:3
phán_đoán kẻ:3	pháo:24	pháo bầy:3	pháo chém:3	pháo ghim:3	pháo giả:3	pháo tay:3	pháo trái:3	pháo tút:3	pháo ở:3
pháo_binh:9	pháo_binh đánh_phá:3	pháo_binh đóng:3	pháo_binh ồ_ạt:3	pháo_kích:6	pháo_kích NULL:3	pháo_kích tới:3	pháo_đài:3	pháo_đài chắn:3	pháo_đài_láng:3
pháo_đài_láng NULL:3	pháp:141	pháp NULL:21	pháp bắt:3	pháp bị:3	pháp cha_đẻ:3	pháp cho:3	pháp chuẩn_bị:3	pháp chở:3	pháp càng:3
pháp còn:3	pháp cùng:3	pháp diễn:3	pháp dấy:3	pháp hôm_nay:3	pháp hạng:3	pháp lúc:3	pháp lại:3	pháp nhiều:3	pháp nhật:3
pháp nên:3	pháp năm:6	pháp phối_hợp:3	pháp rất:3	pháp rồi:3	pháp ta:3	pháp tiếng:3	pháp trong:3	pháp tại:12	pháp việt:3
pháp và:3	pháp ông:3	pháp đem:3	pháp đã:9	pháp được:3	pháp đến:3	pháp ủng_hộ:3	pháp_chế:6	pháp_chế chi_cục:6	pháp_luật:45
pháp_luật NULL:6	pháp_luật bảo_vệ:6	pháp_luật của:3	pháp_luật hay:3	pháp_luật không:3	pháp_luật những:3	pháp_luật sẽ:3	pháp_luật tp:3	pháp_luật tp.hcm:6	pháp_luật tòa:3
pháp_luật và:3	pháp_luật đề_nghị:3	pháp_lý:24	pháp_lý NULL:3	pháp_lý có_thể:3	pháp_lý của:3	pháp_lý liabitlity:3	pháp_lý là:3	pháp_lý nhằm:3	pháp_lý và:3
pháp_lý để:3	pháp_nhân:3	pháp_nhân việc:3	pháp_trường:9	pháp_trường NULL:3	pháp_trường cách:3	pháp_trường thì:3	pháp_y:3	pháp_y nguyễn_liêm:3	phát:108
phát 25:3	phát NULL:3	phát bao_cao_su:6	phát bệnh:6	phát cho:6	phát cây:3	phát hai:3	phát hoảng:3	phát không:3	phát lương:3
phát lệnh:3	phát mìn:3	phát mạnh:3	phát mỗi:3	phát một:6	phát quà:6	phát ra:15	phát truyền_đơn:3	phát trên:3	phát tờ_rơi:3
phát vào:3	phát về:3	phát xinê:6	phát ði:3	phát đất:3	phát ơi:3	phát_biểu:18	phát_biểu 500:3	phát_biểu bên:3	phát_biểu cũng:3
phát_biểu thì:6	phát_biểu vài:3	phát_hiện:192	phát_hiện *e*:3	phát_hiện 12.000:3	phát_hiện 652:3	phát_hiện NULL:18	phát_hiện ba:3	phát_hiện bi_kịch:3	phát_hiện biệt_tài:3
phát_hiện bà:3	phát_hiện chiếc:3	phát_hiện chuyện:3	phát_hiện cách:3	phát_hiện cây:3	phát_hiện có:9	phát_hiện cả:9	phát_hiện duy_nhất:3	phát_hiện dân:3	phát_hiện hải:3
phát_hiện khi:3	phát_hiện khám_phá:3	phát_hiện lượng:3	phát_hiện lập:3	phát_hiện lỗ:3	phát_hiện mộ:3	phát_hiện một:9	phát_hiện nhiễm:3	phát_hiện nhưng:3	phát_hiện nhất_là:3
phát_hiện những:6	phát_hiện nét:3	phát_hiện nơi:3	phát_hiện phản_công:3	phát_hiện sau:3	phát_hiện thì:3	phát_hiện trong:3	phát_hiện trên:3	phát_hiện tàu:3	phát_hiện virus:6
phát_hiện và:9	phát_hiện xuân_hòa:3	phát_hiện xử_lý:3	phát_hiện điều:3	phát_hiện đã:3	phát_hiện đường_ống:3	phát_hiện được:15	phát_hiện địch:3	phát_huy:12	phát_huy công_dụng:3
phát_huy hơn:3	phát_huy khả_năng:3	phát_huy tác_dụng:3	phát_hành:9	phát_hành nhiều:3	phát_hành tại:3	phát_hành được:3	phát_kiến:3	phát_kiến bài:3	phát_minh:9
phát_minh NULL:3	phát_minh quan_trọng:3	phát_minh đẳng_cấp:3	phát_mãi:6	phát_mãi toàn_bộ:3	phát_mãi trái_phép:3	phát_ngôn:3	phát_ngôn có_thể:3	phát_nổ:3	phát_nổ làm:3
phát_pháo:3	phát_pháo ra:3	phát_quang:3	phát_quang điện_tử:3	phát_sinh:15	phát_sinh NULL:3	phát_sinh cho_nên:3	phát_sinh gần:3	phát_sinh mới:3	phát_sinh trong:3
phát_thanh:6	phát_thanh giáo_dục:3	phát_thanh từ:3	phát_triển:177	phát_triển NULL:15	phát_triển bên:3	phát_triển cho:6	phát_triển chung:3	phát_triển chị:3	phát_triển con_người:3
phát_triển các:3	phát_triển công_ty:3	phát_triển cơ_sở_hạ_tầng:3	phát_triển của:15	phát_triển hà_nội:3	phát_triển hơn:3	phát_triển họ:3	phát_triển khu:3	phát_triển không:3	phát_triển kinh_doanh:3
phát_triển kinh_tế:3	phát_triển kỹ_năng:3	phát_triển là:6	phát_triển lại:3	phát_triển muay_thái:3	phát_triển mạnh:9	phát_triển người:3	phát_triển nhanh:3	phát_triển nhơn_trạch:3	phát_triển như:3
phát_triển nông_thôn:9	phát_triển ruộng:3	phát_triển rồi:3	phát_triển sản_xuất:3	phát_triển theo:3	phát_triển thành:3	phát_triển thêm:3	phát_triển tài_năng:3	phát_triển tại:3	phát_triển tập_trung:3
phát_triển việc:3	phát_triển và:3	phát_triển vùng:3	phát_triển vấn_đề:3	phát_triển vừa_qua:3	phát_triển xã_hội:3	phát_triển đến:3	phát_triển đội_ngũ:3	phát_triển ở:3	phát_tán:6
phát_tán lan:3	phát_tán những:3	phát_xít:12	phát_xít nhật:6	phát_xít đức:6	phát_đơn:3	phát_đơn kiện:3	phát_động:12	phát_động NULL:3	phát_động cuộc:3
phát_động phong_trào:6	phân:24	phân gà:6	phân lô:3	phân ngựa:3	phân npk:3	phân nó:3	phân rác:3	phân thắng_bại:3	phân_biệt:12
phân_biệt thành_phần:3	phân_biệt được:3	phân_biệt đối_xử:6	phân_bón:6	phân_bón anh:3	phân_bón lá:3	phân_chia:3	phân_chia cấp_độ:3	phân_công:12	phân_công anh:3
phân_công hẳn:3	phân_công làm:3	phân_công phụ_trách:3	phân_cấp:18	phân_cấp cho:6	phân_cấp chất_lượng:3	phân_cấp là:3	phân_cấp mấy:3	phân_cấp thực_hiện:3	phân_khối:3
phân_khối lớn:3	phân_liệt:3	phân_liệt tôi:3	phân_nửa:18	phân_nửa còn:3	phân_nửa dân_số:3	phân_nửa lo_toan:3	phân_nửa mức:6	phân_nửa số:3	phân_phát:6
phân_phát cho:3	phân_phát để:3	phân_phối:21	phân_phối NULL:3	phân_phối hàng:3	phân_phối hàng_hóa:3	phân_phối máy:3	phân_phối như:3	phân_phối sản_phẩm:3	phân_phối tại:3
phân_trần:9	phân_trần NULL:3	phân_trần thêm:3	phân_trần thì:3	phân_tích:48	phân_tích *e*:3	phân_tích *t*:3	phân_tích chị_em:3	phân_tích các:3	phân_tích kẻ:3
phân_tích lan:3	phân_tích nếu:6	phân_tích quả_là:3	phân_tích rồi:3	phân_tích thiệt_hơn:3	phân_tích thắng:3	phân_tích tâm_lý:3	phân_tích tình_hình:3	phân_tích âm_mưu:3	phân_tích đủ:3
phân_vai:3	phân_vai má:3	phân_viện:6	phân_viện khoa_học:3	phân_viện tại:3	phân_vân:3	phân_vân em:3	phân_xanh:3	phân_xanh rất:3	phân_xã:12
phân_xã bangkok:6	phân_xã hà_nội:3	phân_xã sydney:3	phân_xưởng:3	phân_xưởng đầu_máy:3	phân_định:3	phân_định rõ:3	phèn:33	phèn NULL:6	phèn chính:3
phèn dựa:3	phèn nặng:3	phèn rất:3	phèn và:3	phèn vô:3	phèn xuống:3	phèn ô_nhiễm:3	phèn ông:3	phép:51	phép *t*:3
phép NULL:3	phép của:3	phép giám_định:3	phép kinh_doanh:3	phép làm:3	phép mà:3	phép mình:3	phép mầu:3	phép nghiên_cứu:3	phép sử_dụng:3
phép thu:3	phép thần_kỳ:3	phép thử:3	phép trong:3	phép vượt:3	phép xây_dựng:3	phép_tính:3	phép_tính nhỏ:3	phê_bình:3	phê_bình hay:3
phê_duyệt:18	phê_duyệt NULL:3	phê_duyệt chương_trình:3	phê_duyệt là:3	phê_duyệt và:3	phê_duyệt ý_kiến:3	phê_duyệt ở:3	phê_phán:3	phê_phán những:3	phì_cười:3
phì_cười về:3	phì_nhiêu:6	phì_nhiêu giờ:3	phì_nhiêu trước:3	phì_phèo:3	phì_phèo nhả:3	phì_phì:3	phì_phì đe_dọa:3	phí:57	phí *t*:3
phí 1,6:3	phí an_ninh:3	phí cũng:3	phí cầu:3	phí dịch_vụ:3	phí giao_thông:3	phí hđnd:3	phí khi:3	phí liên_lạc:3	phí nào:3
phí này:3	phí tạm:6	phí tạm_bợ:3	phí và:3	phí vào:3	phí được:3	phí đặt:3	phía:354	phía NULL:6	phía biển:6
phía bên:24	phía bình:3	phía bắc:24	phía chính_quyền:3	phía con_gái:3	phía cơ_quan:3	phía cố_hương:3	phía cổng:3	phía dưới:21	phía giới_chức:3
phía góc:3	phía hạ_lưu:3	phía hầm:3	phía lan:6	phía miền:3	phía mình:9	phía nam:39	phía ngoài:9	phía ngoại_ô:3	phía nhà_nước:3
phía nhơn_trạch:3	phía nạn_nhân:3	phía quầy:3	phía sau:42	phía sức:3	phía thái_lan:3	phía thượng_nguồn:3	phía thủ_đức:3	phía trong:6	phía trung_quốc:3
phía trên:12	phía trước:33	phía tây:18	phía tôi:6	phía vn:3	phía xa_xa:3	phía ông:3	phía đàn:3	phía đông:9	phía đảo:3
phía đầu:3	phía đối_phương:3	phích:6	phích có:6	phò_mã:3	phò_mã đáng:3	phòng:294	phòng 18:3	phòng 205:3	phòng 321:3
phòng NULL:21	phòng ban_giám_hiệu:3	phòng bà:3	phòng bên:6	phòng bốn:3	phòng bỗng:3	phòng bức_xúc:3	phòng cho:3	phòng cháy:9	phòng chỉ_huy:6
phòng con_trai:3	phòng cô:3	phòng cảnh_sát:3	phòng cấp_cứu:3	phòng của:9	phòng dành:3	phòng dịch_vụ:3	phòng giao_thông:12	phòng giá:3	phòng giám_đốc:9
phòng gì:3	phòng hai:3	phòng hay:3	phòng hát:6	phòng khoảng:3	phòng khác:6	phòng khách:6	phòng kinh_doanh:6	phòng kéo:3	phòng kế_hoạch:3
phòng kỹ_thuật:6	phòng làm_việc:3	phòng lãnh_sự:6	phòng lúc:3	phòng lđ:3	phòng mỗi:3	phòng một:3	phòng mới:3	phòng mở:3	phòng nghỉ:3
phòng ngủ:3	phòng nhỏ:6	phòng này:3	phòng oxy:3	phòng rộng:6	phòng số:3	phòng sực:3	phòng thi_đua:3	phòng thì:3	phòng thương_mại:3
phòng trong:3	phòng trọ:6	phòng trống:3	phòng tài_nguyên:3	phòng tổng_giám_đốc:3	phòng vip:9	phòng và:3	phòng với:3	phòng xét_xử:3	phòng xử:6
phòng ăn:3	phòng điều_phối:3	phòng đơn_sõ:3	phòng đơn_sơ:3	phòng để:3	phòng độc:3	phòng_bệnh:3	phòng_bệnh từ:3	phòng_chống:27	phòng_chống aids:9
phòng_chống hiv:6	phòng_chống loài:3	phòng_chống sạt_lở:3	phòng_chống tội_phạm:6	phòng_hộ:3	phòng_hộ xung_quanh:3	phòng_khám:3	phòng_khám của:3	phòng_mạch:3	phòng_mạch chữa:3
phòng_thí_nghiệm:9	phòng_thí_nghiệm NULL:3	phòng_thí_nghiệm của:3	phòng_thí_nghiệm này:3	phòng_thường_trực:3	phòng_thường_trực nhưng:3	phòng_thủ:9	phòng_thủ NULL:3	phòng_thủ phản_công:3	phòng_thủ tiến_công:3
phòng_tránh:6	phòng_tránh NULL:3	phòng_tránh hiv:3	phòng_trừ:3	phòng_trừ sâu_bệnh:3	phó:132	phó bql:3	phó bí_thư:3	phó cho:3	phó chủ_tịch:54
phó giám_đốc:12	phó hiện_nay:3	phó lên:3	phó một:3	phó phòng:6	phó quân_sự:3	phó thủ_tướng:3	phó trưởng:3	phó tổng_giám_đốc:9	phó viện_trưởng:9
phó văn_phòng:9	phó đoàn:3	phó đều:3	phó_chủ_tịch:27	phó_chủ_tịch hđnd:3	phó_chủ_tịch hội:3	phó_chủ_tịch hội_đồng:3	phó_chủ_tịch liên_đoàn:3	phó_chủ_tịch nội_vụ:3	phó_chủ_tịch thường_trực:3
phó_chủ_tịch ubnd:3	phó_chủ_tịch xã:6	phó_mặc:6	phó_mặc số_phận:3	phó_mặc việc:3	phó_thác:3	phó_thác cho:3	phó_tiến_sĩ:3	phó_tiến_sĩ 16.000:3	phó_tổng_thư_ký:3
phó_tổng_thư_ký nguyễn_hoàng_trúc:3	phó_viện_trưởng:6	phó_viện_trưởng viện:6	phó_văn_phòng:3	phó_văn_phòng của:3	phóng:57	phóng bạt_mạng:3	phóng liều:3	phóng lúa:3	phóng ngang:3
phóng ngay:3	phóng ngược:3	phóng như:6	phóng ra:3	phóng rocket:3	phóng thì:3	phóng to_đùng:3	phóng vào:3	phóng xe:6	phóng xe_máy:3
phóng đi:9	phóng_khoáng:6	phóng_khoáng hào_hoa:3	phóng_khoáng và:3	phóng_lợn:3	phóng_lợn dao:3	phóng_sự:36	phóng_sự bài:3	phóng_sự khá:3	phóng_sự ký_sự:9
phóng_sự mười:3	phóng_sự nó:3	phóng_sự phát:3	phóng_sự và:3	phóng_sự điều_tra:9	phóng_thanh:3	phóng_thanh của:3	phóng_viên:45	phóng_viên NULL:3	phóng_viên báo_chí:3
phóng_viên dự:3	phóng_viên mới:3	phóng_viên nên:3	phóng_viên pv:3	phóng_viên quây:3	phóng_viên truyền_hình:6	phóng_viên tuổi_trẻ:6	phóng_viên tờ:3	phóng_viên xâm_nhập:3	phóng_viên đã:3
phóng_viên đến:3	phôi_thai:3	phôi_thai chúng:3	phôn_sa_vẳn:9	phôn_sa_vẳn trong:3	phôn_sa_vẳn tỉnh:3	phôn_sa_vẳn đã:3	phù_dung:6	phù_dung kiêng_nể:3	phù_dung mệnh_danh:3
phù_hộ:6	phù_hộ NULL:3	phù_hộ cho:3	phù_hợp:36	phù_hợp NULL:6	phù_hợp chị:3	phù_hợp phát_triển:3	phù_hợp từng:3	phù_hợp với:21	phù_long:3
phù_long có:3	phù_nề:3	phù_nề lên:3	phù_phép:3	phù_phép như:3	phù_điêu:3	phù_điêu nhà:3	phù_đổng:3	phù_đổng NULL:3	phùng_văn_khầu:3
phùng_văn_khầu nguyễn_thị_chiên:3	phú:171	phú 2:3	phú NULL:6	phú buồn:3	phú bà:3	phú bắt_buộc:6	phú chạy:6	phú chọn:6	phú còn:3
phú cũng:6	phú dùng:3	phú em:3	phú là:9	phú lóng_lánh:3	phú lại:3	phú mê_mẩn:3	phú mới:3	phú mừng:6	phú ngồi:3
phú như:6	phú nói:6	phú nói_nhỏ:3	phú quyết:3	phú rất:3	phú rằng:3	phú say_mê:3	phú tha_thẩn:3	phú theo:3	phú thấy:3
phú thổ_lộ:3	phú tiếp_thu:3	phú trả:3	phú tập:3	phú và:12	phú về:3	phú xếp:3	phú đang:3	phú đeo:3	phú đi_lại:3
phú đòi:9	phú được:3	phú đến:3	phú đột_nhiên:3	phú_giáo:3	phú_giáo bình_dương:3	phú_hòa:3	phú_hòa thế_chấp:3	phú_hòa_đông:3	phú_hòa_đông bót:3
phú_hữu:9	phú_hữu NULL:3	phú_hữu dọc:3	phú_hữu quận:3	phú_lộc:6	phú_lộc NULL:3	phú_lộc tỉnh:3	phú_lợi:6	phú_lợi NULL:3	phú_lợi giải_tán:3
phú_mỹ:27	phú_mỹ NULL:6	phú_mỹ chi:6	phú_mỹ huyện:6	phú_mỹ kiên_lương:3	phú_mỹ sẽ:6	phú_nhuận:3	phú_nhuận cho:3	phú_quốc:9	phú_quốc câu:3
phú_quốc lặn:3	phú_quốc thổ_chu:3	phú_thạnh:3	phú_thạnh đã:3	phú_thọ:6	phú_thọ bến_tre:3	phú_thọ chỉ:3	phú_yên:24	phú_yên cán_bộ:3	phú_yên khẳng_định:3
phú_yên là:3	phú_yên lại:3	phú_yên phê_duyệt:3	phú_yên thu_hồi:3	phú_yên thông_báo:3	phú_yên vừa:3	phúc:12	phúc NULL:3	phúc chúa:3	phúc hậu:3
phúc lộc:3	phúc_thẩm:18	phúc_thẩm bắt_buộc:3	phúc_thẩm lã_thị_kim_oanh:3	phúc_thẩm tòa_án:3	phúc_thẩm vụ_án:3	phúc_thẩm xét_xử:3	phúc_thẩm đều:3	phúc_tiến:3	phúc_tiến nguyễn_hữu_đức:3
phúc_yên:3	phúc_yên mê_linh:3	phúc_đức:3	phúc_đức của:3	phút:189	phút *t*:6	phút 15:3	phút 20:3	phút NULL:6	phút an:3
phút chiếc:3	phút chót:3	phút chúng_tôi:9	phút chủ_nhân:3	phút cùng:3	phút cặp:3	phút gọi:3	phút hà:3	phút hết:3	phút không:6
phút kèm:3	phút là:9	phút lượng:3	phút mà:3	phút mới:3	phút nghỉ:3	phút như:3	phút nhưng:3	phút nào:3	phút nên:3
phút nữa:3	phút qua:3	phút rồi:6	phút sau:33	phút tay:3	phút thì:6	phút thôi:3	phút tranh_luận:3	phút trong:6	phút trên:3
phút trôi:3	phút trước:3	phút trầm_tư:3	phút từng:6	phút và:3	phút đi:3	phút đường:3	phút_giây:6	phút_giây lịch_sử:3	phút_giây ngắn_ngủi:3
phăm_phăm:3	phăm_phăm ra:3	phăng:3	phăng bay:3	phơi:18	phơi cá:3	phơi khô:3	phơi thật:3	phơi trơ_trơ:3	phơi trước:3
